252,5,-23,69,-834,-728,-50,-542,571,-481,0,0,0,7/13/2016 20:52
253,-10,-14,87,91,-270,549,-535,550,-493,0,0,0,7/13/2016 20:52
254,9,-13,75,475,398,382,-536,546,-513,0,0,0,7/13/2016 20:52
255,-3,-10,82,-380,86,379,-496,548,-523,0,0,0,7/13/2016 20:52
256,-2,9,84,-748,255,222,-547,576,-497,0,0,0,7/13/2016 20:52
257,-2,1,82,-44,265,-55,-538,562,-508,0,0,0,7/13/2016 20:52
258,-16,7,107,-351,-78,101,-540,566,-499,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
260,-9,4,79,-340,80,177,-510,551,-527,0,0,0,7/13/2016 20:52
261,-11,-6,87,-713,-157,308,-509,552,-517,0,0,0,7/13/2016 20:52
262,2,-8,76,-530,242,140,-522,548,-504,0,0,0,7/13/2016 20:52
263,-1,-8,92,505,158,-229,-500,557,-525,0,0,0,7/13/2016 20:52
264,0,-3,83,1073,410,-215,-512,551,-511,0,0,0,7/13/2016 20:52
265,0,-2,81,-767,-219,7,-536,564,-515,0,0,0,7/13/2016 20:52
266,-3,-10,86,91,93,-73,-518,564,-518,0,0,0,7/13/2016 20:52
267,-16,2,82,701,109,26,-528,575,-503,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
269,3,-4,86,113,-14,10,-526,562,-502,0,0,0,7/13/2016 20:52
270,-6,0,98,1193,317,42,-538,562,-484,0,0,0,7/13/2016 20:52
271,-1,7,80,-961,-309,316,-515,560,-520,0,0,0,7/13/2016 20:52
272,-1,7,85,-702,25,244,-511,538,-509,0,0,0,7/13/2016 20:52
273,-5,0,84,343,252,130,-511,552,-497,0,0,0,7/13/2016 20:52
274,-4,0,85,466,286,-129,-504,554,-499,0,0,0,7/13/2016 20:52
275,-5,-11,83,175,67,-87,-491,552,-488,0,0,0,7/13/2016 20:52
276,-10,0,84,-481,-47,253,-527,573,-473,0,0,0,7/13/2016 20:52
277,-4,-4,81,-303,4,189,-525,570,-486,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
279,0,-1,89,77,235,-130,-527,572,-457,0,0,0,7/13/2016 20:52
280,4,-2,81,-169,85,-212,-509,571,-477,0,0,0,7/13/2016 20:52
281,4,-27,66,169,5,-290,-528,590,-464,0,0,0,7/13/2016 20:52
282,4,-6,91,400,131,-36,-529,591,-456,0,0,0,7/13/2016 20:52
283,0,1,88,-216,-583,26,-522,585,-470,0,0,0,7/13/2016 20:52
284,-9,-2,83,875,-71,10,-506,567,-491,0,0,0,7/13/2016 20:52
285,-5,-2,87,-175,-92,261,-492,563,-511,0,0,0,7/13/2016 20:52
286,6,-5,84,-587,-73,473,-502,558,-530,0,0,0,7/13/2016 20:52
287,2,-8,81,-255,195,490,-510,566,-506,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
289,-7,-4,83,-120,309,198,-475,565,-501,0,0,0,7/13/2016 20:52
290,-1,-3,83,16,219,27,-487,576,-491,0,0,0,7/13/2016 20:52
291,-1,-13,89,138,274,68,-469,553,-509,0,0,0,7/13/2016 20:52
292,-5,1,80,-401,-56,-79,-471,565,-501,0,0,0,7/13/2016 20:52
293,-6,-3,85,-361,114,59,-486,577,-483,0,0,0,7/13/2016 20:52
294,-2,-7,79,341,15,-88,-489,570,-503,0,0,0,7/13/2016 20:52
295,0,-2,91,49,97,72,-490,561,-495,0,0,0,7/13/2016 20:52
296,1,-3,89,-109,-116,27,-496,567,-486,0,0,0,7/13/2016 20:52
297,-2,-2,81,-97,-51,85,-488,557,-476,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
299,1,-6,85,-238,-360,56,-495,559,-482,0,0,0,7/13/2016 20:52
300,-2,-8,83,-372,-3,560,-483,552,-492,0,0,0,7/13/2016 20:52
301,0,-4,84,645,162,706,-487,557,-500,0,0,0,7/13/2016 20:52
302,-4,-7,79,-295,-262,-164,-454,566,-476,0,0,0,7/13/2016 20:52
303,-8,-7,88,141,780,344,-457,564,-481,0,0,0,7/13/2016 20:52
304,0,7,84,-581,-768,-130,-468,562,-487,0,0,0,7/13/2016 20:52
305,-1,-3,89,-1371,-718,-124,-468,566,-489,0,0,0,7/13/2016 20:52
306,3,-13,69,-868,-713,969,-455,557,-511,0,0,0,7/13/2016 20:52
307,2,1,88,-738,248,-17,-444,546,-506,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
309,-13,6,98,-1708,-785,562,-467,547,-493,0,0,0,7/13/2016 20:52
310,-15,3,83,-192,-224,456,-459,548,-498,0,0,0,7/13/2016 20:52
311,-14,3,86,1282,150,132,-437,531,-527,0,0,0,7/13/2016 20:52
312,-8,0,96,-942,191,189,-424,537,-529,0,0,0,7/13/2016 20:52
313,-9,-12,72,-1631,-963,173,-444,531,-529,0,0,0,7/13/2016 20:52
314,-5,-15,79,-1037,-602,97,-477,520,-520,0,0,0,7/13/2016 20:52
315,-3,-13,76,166,451,-147,-470,516,-526,0,0,0,7/13/2016 20:52
316,-2,-15,84,997,871,-121,-456,523,-538,0,0,0,7/13/2016 20:52
317,-14,-6,85,-503,195,190,-449,532,-538,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
319,-9,-8,83,351,677,-86,-471,544,-498,0,0,0,7/13/2016 20:52
320,-2,-10,85,154,340,28,-465,552,-478,0,0,0,7/13/2016 20:52
321,0,-13,83,282,270,53,-464,559,-483,0,0,0,7/13/2016 20:52
322,0,-12,82,78,80,46,-457,547,-496,0,0,0,7/13/2016 20:52
323,3,-10,81,-227,301,48,-449,546,-485,0,0,0,7/13/2016 20:52
324,3,-9,79,96,424,68,-463,558,-464,0,0,0,7/13/2016 20:52
325,2,-9,81,-43,159,84,-456,547,-474,0,0,0,7/13/2016 20:52
326,3,-11,78,-123,185,-28,-444,563,-473,0,0,0,7/13/2016 20:52
327,5,-9,80,-71,173,-2,-462,559,-459,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
329,-1,-14,82,-49,49,32,-460,563,-462,0,0,0,7/13/2016 20:52
330,0,-13,81,5,-70,74,-450,567,-457,0,0,0,7/13/2016 20:52
331,-4,-6,81,-15,74,32,-450,555,-453,0,0,0,7/13/2016 20:52
332,0,-7,82,-11,10,107,-448,559,-464,0,0,0,7/13/2016 20:52
333,-6,-11,81,-63,45,47,-465,564,-432,0,0,0,7/13/2016 20:52
334,0,-8,82,-156,7,79,-457,554,-452,0,0,0,7/13/2016 20:52
335,0,-10,82,-66,-101,112,-459,575,-449,0,0,0,7/13/2016 20:52
336,-2,-6,85,74,-68,70,-459,567,-449,0,0,0,7/13/2016 20:52
337,0,-9,82,-228,49,82,-443,554,-460,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
339,-1,-9,83,13,13,12,-446,574,-465,0,0,0,7/13/2016 20:52
340,0,-10,82,110,277,3,-437,566,-458,0,0,0,7/13/2016 20:52
341,0,-10,83,-63,69,52,-454,560,-460,0,0,0,7/13/2016 20:52
342,0,-10,83,-1,19,26,-454,560,-461,0,0,0,7/13/2016 20:52
343,0,-10,83,-77,74,99,-458,573,-457,0,0,0,7/13/2016 20:52
344,0,-9,82,80,-38,43,-454,567,-462,0,0,0,7/13/2016 20:52
345,0,-10,82,-209,-6,94,-461,564,-472,0,0,0,7/13/2016 20:52
